epoch,step,test_accuracy,test_loss,train_accuracy,train_loss,val_accuracy,val_loss
0,49,,,,,0.7847333550453186,0.44165390729904175
0,49,,,0.776562511920929,0.49367889761924744,,
1,99,,,,,0.7565333247184753,0.5562785267829895
1,99,,,0.8155468702316284,0.416441947221756,,
2,149,,,,,0.7540000081062317,0.5228564739227295
2,149,,,0.8342187404632568,0.38127750158309937,,
3,199,,,,,0.7480000257492065,0.632558286190033
3,199,,,0.8476172089576721,0.35821333527565,,
4,249,,,,,0.7836666703224182,0.48446333408355713
4,249,,,0.8592187762260437,0.3323320746421814,,
5,299,,,,,0.7573333382606506,0.7402774691581726
5,299,,,0.9063281416893005,0.23526130616664886,,
6,349,,,,,0.7748666405677795,0.6965472102165222
6,349,,,0.939257800579071,0.16158176958560944,,
7,399,,,,,0.776199996471405,0.9002377986907959
7,399,,,0.9585937261581421,0.11398027092218399,,
8,449,,,,,0.7573999762535095,1.1999974250793457
8,449,,,0.9699609279632568,0.08370453864336014,,
9,499,,,,,0.7620000243186951,1.108907699584961
9,499,,,0.9838671684265137,0.04987753555178642,,
10,549,,,,,0.7591333389282227,1.1862508058547974
10,549,,,0.9871875047683716,0.04233677685260773,,
11,599,,,,,0.7618666887283325,1.1945992708206177
11,599,,,0.9877343773841858,0.0384662039577961,,
12,649,,,,,0.7631333470344543,1.2214457988739014
12,649,,,0.9889062643051147,0.03493643179535866,,
13,699,,,,,0.759933352470398,1.2371861934661865
13,699,,,0.9906250238418579,0.03134765475988388,,
14,749,,,,,0.758733332157135,1.2574461698532104
14,749,,,0.9905078411102295,0.03208865970373154,,
15,799,,,,,0.7598666548728943,1.2689210176467896
15,799,,,0.9910937547683716,0.029885273426771164,,
16,849,,,,,0.7596666812896729,1.2746686935424805
16,849,,,0.9912109375,0.031105585396289825,,
17,899,,,,,0.7601333260536194,1.2651667594909668
17,899,,,0.991015613079071,0.029470764100551605,,
18,949,,,,,0.7593333125114441,1.2727683782577515
18,949,,,0.9909374713897705,0.02960856631398201,,
19,999,,,,,0.7620000243186951,1.2518714666366577
19,999,,,0.9896875023841858,0.032763633877038956,,
20,1049,,,,,0.7594666481018066,1.2823752164840698
20,1049,,,0.9917187690734863,0.029684219509363174,,
21,1099,,,,,0.7603999972343445,1.2597718238830566
21,1099,,,0.9916015863418579,0.0287336278706789,,
22,1149,,,,,0.7590000033378601,1.2833945751190186
22,1149,,,0.9910937547683716,0.029805433005094528,,
23,1199,,,,,0.7599999904632568,1.2634758949279785
23,1199,,,0.9908593893051147,0.030429916456341743,,
24,1249,,,,,0.7598666548728943,1.2779167890548706
24,1249,,,0.9916796684265137,0.029721276834607124,,
25,1299,,,,,0.7575333118438721,1.2803552150726318
25,1299,,,0.9912499785423279,0.030941898003220558,,
26,1349,,,,,0.7570666670799255,1.2866113185882568
26,1349,,,0.9909374713897705,0.03049938753247261,,
27,1399,,,,,0.7605999708175659,1.2622911930084229
27,1399,,,0.9912499785423279,0.02959052100777626,,
28,1449,,,,,0.7563999891281128,1.2795517444610596
28,1449,,,0.9907031059265137,0.030676698312163353,,
29,1499,,,,,0.7595999836921692,1.2727046012878418
29,1499,,,0.9912499785423279,0.029567565768957138,,
30,1549,,,,,0.7581999897956848,1.2627326250076294
30,1549,,,0.9917578101158142,0.02901434153318405,,
31,1599,,,,,0.7595999836921692,1.2517074346542358
31,1599,,,0.9913671612739563,0.029869724065065384,,
32,1649,,,,,0.7601333260536194,1.2654427289962769
32,1649,,,0.9913281202316284,0.030931593850255013,,
33,1699,,,,,0.7567999958992004,1.27921724319458
33,1699,,,0.9914453029632568,0.029208926483988762,,
34,1749,,,,,0.7581333518028259,1.2705657482147217
34,1749,,,0.9908593893051147,0.029828138649463654,,
35,1799,,,,,0.7596666812896729,1.2708580493927002
35,1799,,,0.9913281202316284,0.029012508690357208,,
36,1849,,,,,0.7598000168800354,1.2789759635925293
36,1849,,,0.9907422065734863,0.030833382159471512,,
37,1899,,,,,0.760533332824707,1.248969554901123
37,1899,,,0.9908593893051147,0.03070014901459217,,
38,1949,,,,,0.760533332824707,1.2673512697219849
38,1949,,,0.9912499785423279,0.02940281853079796,,
39,1999,,,,,0.7591333389282227,1.270432949066162
39,1999,,,0.9913671612739563,0.029135812073946,,
40,2000,0.769195556640625,0.5258726477622986,,,,
