epoch,step,test_accuracy,test_loss,train_accuracy,train_loss,val_accuracy,val_loss
0,49,,,,,0.7911999821662903,0.4528140425682068
0,49,,,0.7943750023841858,0.4571906626224518,,
1,99,,,,,0.8009333610534668,0.4445899724960327
1,99,,,0.8209375143051147,0.4035879373550415,,
2,149,,,,,0.776533305644989,0.47377917170524597
2,149,,,0.8406640887260437,0.36825287342071533,,
3,199,,,,,0.77920001745224,0.5278642177581787
3,199,,,0.8519531488418579,0.34732115268707275,,
4,249,,,,,0.7893333435058594,0.4892827868461609
4,249,,,0.8636327981948853,0.32574573159217834,,
5,299,,,,,0.7735999822616577,0.5717465877532959
5,299,,,0.8760156035423279,0.29837700724601746,,
6,349,,,,,0.7751333117485046,0.6169777512550354
6,349,,,0.9156249761581421,0.21554547548294067,,
7,399,,,,,0.7755333185195923,0.6290839314460754
7,399,,,0.9340234398841858,0.1737712025642395,,
8,449,,,,,0.7642666697502136,0.8337114453315735
8,449,,,0.9498046636581421,0.1380862593650818,,
9,499,,,,,0.7781333327293396,0.8639301061630249
9,499,,,0.961132824420929,0.10859653353691101,,
10,549,,,,,0.7668666839599609,0.9261228442192078
10,549,,,0.9728124737739563,0.08168987929821014,,
11,599,,,,,0.7662000060081482,0.9720938205718994
11,599,,,0.9750390648841858,0.07553562521934509,,
12,649,,,,,0.7665333151817322,1.0007963180541992
12,649,,,0.978710949420929,0.06609850376844406,,
13,699,,,,,0.7629333138465881,1.0755637884140015
13,699,,,0.9799218773841858,0.06243792921304703,,
14,749,,,,,0.765333354473114,1.0666241645812988
14,749,,,0.9817968606948853,0.0584721565246582,,
15,799,,,,,0.7627333402633667,1.0762815475463867
15,799,,,0.9810546636581421,0.058667611330747604,,
16,849,,,,,0.7641333341598511,1.076432466506958
16,849,,,0.9828906059265137,0.0558040626347065,,
17,899,,,,,0.7625333070755005,1.086668610572815
17,899,,,0.9826562404632568,0.05596180260181427,,
18,949,,,,,0.7649333477020264,1.0752800703048706
18,949,,,0.9818750023841858,0.05718209594488144,,
19,999,,,,,0.7646666765213013,1.071986436843872
19,999,,,0.9819531440734863,0.05694057419896126,,
20,1049,,,,,0.7644000053405762,1.084594488143921
20,1049,,,0.9823828339576721,0.056715697050094604,,
21,1099,,,,,0.76419997215271,1.081976056098938
21,1099,,,0.9823046922683716,0.056620851159095764,,
22,1149,,,,,0.7638000249862671,1.0798287391662598
22,1149,,,0.9820703268051147,0.057642046362161636,,
23,1199,,,,,0.7655333280563354,1.0733931064605713
23,1199,,,0.982421875,0.05555489659309387,,
24,1249,,,,,0.7662666440010071,1.069063663482666
24,1249,,,0.9822656512260437,0.05734093114733696,,
25,1299,,,,,0.7647333145141602,1.0805009603500366
25,1299,,,0.982226550579071,0.05607122555375099,,
26,1349,,,,,0.7663999795913696,1.0714256763458252
26,1349,,,0.9821875095367432,0.05515593662858009,,
27,1399,,,,,0.7642666697502136,1.0803570747375488
27,1399,,,0.9821875095367432,0.05661170184612274,,
28,1449,,,,,0.7639333605766296,1.0841870307922363
28,1449,,,0.9815234541893005,0.05740688741207123,,
29,1499,,,,,0.7661333084106445,1.0663028955459595
29,1499,,,0.9817968606948853,0.05703991279006004,,
30,1549,,,,,0.7667999863624573,1.0719882249832153
30,1549,,,0.9829297065734863,0.05511457473039627,,
31,1599,,,,,0.7639333605766296,1.0781620740890503
31,1599,,,0.9817187786102295,0.05750511214137077,,
32,1649,,,,,0.7648666501045227,1.0812312364578247
32,1649,,,0.9833984375,0.055522702634334564,,
33,1699,,,,,0.7641333341598511,1.0848815441131592
33,1699,,,0.9809765815734863,0.05881758779287338,,
34,1749,,,,,0.7658666372299194,1.0694209337234497
34,1749,,,0.9821484088897705,0.056869007647037506,,
35,1799,,,,,0.7647333145141602,1.0866807699203491
35,1799,,,0.9809374809265137,0.057843007147312164,,
36,1849,,,,,0.763533353805542,1.0984801054000854
36,1849,,,0.9822656512260437,0.057063840329647064,,
37,1899,,,,,0.7653999924659729,1.0790188312530518
37,1899,,,0.9824609160423279,0.05646250769495964,,
38,1949,,,,,0.7661333084106445,1.075957179069519
38,1949,,,0.9826562404632568,0.05682488903403282,,
39,1999,,,,,0.7642666697502136,1.0787333250045776
39,1999,,,0.9819140434265137,0.05761462822556496,,
40,2000,0.761474609375,0.5110446810722351,,,,
