epoch,step,test_accuracy,test_loss,train_accuracy,train_loss,val_accuracy,val_loss
0,49,,,,,0.8036666512489319,0.43027427792549133
0,49,,,0.7749609351158142,0.4725957214832306,,
1,99,,,,,0.8154666423797607,0.39737364649772644
1,99,,,0.8241406083106995,0.3935144543647766,,
2,149,,,,,0.816266655921936,0.43045589327812195
2,149,,,0.8420312404632568,0.35869506001472473,,
3,199,,,,,0.795199990272522,0.454349160194397
3,199,,,0.8505077958106995,0.3423537313938141,,
4,249,,,,,0.8059999942779541,0.39108288288116455
4,249,,,0.8551172018051147,0.3323647379875183,,
5,299,,,,,0.8008666634559631,0.47833240032196045
5,299,,,0.8671093583106995,0.318599671125412,,
6,349,,,,,0.824400007724762,0.41066697239875793
6,349,,,0.8737890720367432,0.3034481406211853,,
7,399,,,,,0.7946000099182129,0.4597012996673584
7,399,,,0.8769140839576721,0.295369029045105,,
8,449,,,,,0.7878666520118713,0.4905834496021271
8,449,,,0.8826562762260437,0.2828991413116455,,
9,499,,,,,0.8104666471481323,0.442304790019989
9,499,,,0.8987109661102295,0.24613571166992188,,
10,549,,,,,0.8113999962806702,0.46357160806655884
10,549,,,0.9145312309265137,0.21569770574569702,,
11,599,,,,,0.8150666952133179,0.4649215638637543
11,599,,,0.9217968583106995,0.20070070028305054,,
12,649,,,,,0.8143333196640015,0.4825027287006378
12,649,,,0.9261718988418579,0.19109788537025452,,
13,699,,,,,0.8115333318710327,0.486852765083313
13,699,,,0.9296093583106995,0.1801731139421463,,
14,749,,,,,0.8106666803359985,0.49357765913009644
14,749,,,0.9321484565734863,0.17925719916820526,,
15,799,,,,,0.8109333515167236,0.4937956631183624
15,799,,,0.9324609637260437,0.17806464433670044,,
16,849,,,,,0.8112666606903076,0.4961174726486206
16,849,,,0.934374988079071,0.17285750806331635,,
17,899,,,,,0.8128666877746582,0.5000564455986023
17,899,,,0.9349218606948853,0.171645388007164,,
18,949,,,,,0.8096666932106018,0.5032525062561035
18,949,,,0.9336327910423279,0.17248153686523438,,
19,999,,,,,0.8131999969482422,0.5014485716819763
19,999,,,0.9319531321525574,0.17480000853538513,,
20,1049,,,,,0.8122000098228455,0.49854546785354614
20,1049,,,0.9336327910423279,0.1732632964849472,,
21,1099,,,,,0.8116000294685364,0.505608320236206
21,1099,,,0.9325781464576721,0.17360429465770721,,
22,1149,,,,,0.8125333189964294,0.5027059316635132
22,1149,,,0.9340624809265137,0.17444860935211182,,
23,1199,,,,,0.8107333183288574,0.5029714107513428
23,1199,,,0.9348828196525574,0.17176267504692078,,
24,1249,,,,,0.8118666410446167,0.5039909482002258
24,1249,,,0.932812511920929,0.17298227548599243,,
25,1299,,,,,0.812333345413208,0.5028524398803711
25,1299,,,0.9358593821525574,0.17044034600257874,,
26,1349,,,,,0.8122666478157043,0.501339316368103
26,1349,,,0.9341406226158142,0.16979557275772095,,
27,1399,,,,,0.8119999766349792,0.5003573298454285
27,1399,,,0.9344531297683716,0.1725235879421234,,
28,1449,,,,,0.8120666742324829,0.4982519745826721
28,1449,,,0.9339062571525574,0.1718720942735672,,
29,1499,,,,,0.8120666742324829,0.5024043917655945
29,1499,,,0.9337109327316284,0.17266641557216644,,
30,1549,,,,,0.8119999766349792,0.5038484930992126
30,1549,,,0.9326953291893005,0.17463397979736328,,
31,1599,,,,,0.8119333386421204,0.5033509731292725
31,1599,,,0.9329296946525574,0.1724945306777954,,
32,1649,,,,,0.8112000226974487,0.5050793886184692
32,1649,,,0.9339062571525574,0.1736588031053543,,
33,1699,,,,,0.8113333582878113,0.5044858455657959
33,1699,,,0.9348437786102295,0.1719791293144226,,
34,1749,,,,,0.8104000091552734,0.5049645900726318
34,1749,,,0.9338672161102295,0.1764112412929535,,
35,1799,,,,,0.81086665391922,0.5037370920181274
35,1799,,,0.9368749856948853,0.16680654883384705,,
36,1849,,,,,0.812666654586792,0.5011072158813477
36,1849,,,0.9344140887260437,0.17200560867786407,,
37,1899,,,,,0.8115333318710327,0.5022425651550293
37,1899,,,0.9355078339576721,0.17288751900196075,,
38,1949,,,,,0.8125333189964294,0.4992164969444275
38,1949,,,0.9336718916893005,0.1712285429239273,,
39,1999,,,,,0.8106666803359985,0.5026147365570068
39,1999,,,0.9369531273841858,0.16915389895439148,,
40,2000,0.772247314453125,0.4704139530658722,,,,
