epoch,step,test_accuracy,test_loss,train_accuracy,train_loss,val_accuracy,val_loss
0,99,,,,,0.762066662311554,0.5844728946685791
0,99,,,0.8281054496765137,0.38017722964286804,,
1,199,,,,,0.8280666470527649,0.4048931896686554
1,199,,,0.8848828077316284,0.2780451476573944,,
2,299,,,,,0.7791333198547363,0.5294982194900513
2,299,,,0.9098047018051147,0.22383783757686615,,
3,399,,,,,0.7453333139419556,0.7336263060569763
3,399,,,0.9276757836341858,0.18421052396297455,,
4,499,,,,,0.8051999807357788,0.5778688788414001
4,499,,,0.9461328387260437,0.14118002355098724,,
5,599,,,,,0.805400013923645,0.6887342929840088
5,599,,,0.9568945169448853,0.11449659615755081,,
6,699,,,,,0.8003333210945129,0.902178943157196
6,699,,,0.9864062666893005,0.04077073931694031,,
7,799,,,,,0.8022000193595886,1.0896726846694946
7,799,,,0.9961133003234863,0.014373662881553173,,
8,899,,,,,0.8044000267982483,1.2285658121109009
8,899,,,0.9974023699760437,0.009091525338590145,,
9,999,,,,,0.8000666499137878,1.3922845125198364
9,999,,,0.9981640577316284,0.006535974331200123,,
10,1099,,,,,0.8022000193595886,1.371835708618164
10,1099,,,0.9987499713897705,0.004838261753320694,,
11,1199,,,,,0.8011333346366882,1.380775809288025
11,1199,,,0.9987890720367432,0.004547816701233387,,
12,1299,,,,,0.8019999861717224,1.3886760473251343
12,1299,,,0.9990234375,0.004084332380443811,,
13,1399,,,,,0.8017333149909973,1.4172837734222412
13,1399,,,0.9987695217132568,0.004125770181417465,,
14,1499,,,,,0.8025333285331726,1.3996121883392334
14,1499,,,0.9989843964576721,0.0038449352141469717,,
15,1599,,,,,0.8023333549499512,1.3906636238098145
15,1599,,,0.9990038871765137,0.003749205730855465,,
16,1699,,,,,0.8014000058174133,1.3938251733779907
16,1699,,,0.9989062547683716,0.004074264317750931,,
17,1799,,,,,0.7999333143234253,1.421773910522461
17,1799,,,0.9990429878234863,0.0036755152978003025,,
18,1899,,,,,0.8015333414077759,1.4085909128189087
18,1899,,,0.9989062547683716,0.0037813931703567505,,
19,1999,,,,,0.8014000058174133,1.4284543991088867
19,1999,,,0.9990234375,0.003767954185605049,,
20,2000,0.81085205078125,0.4612210690975189,,,,
