epoch,step,test_accuracy,test_loss,train_accuracy,train_loss,val_accuracy,val_loss
0,99,,,,,0.7938666939735413,0.43684121966362
0,99,,,0.7896093726158142,0.45642226934432983,,
1,199,,,,,0.7809333205223083,0.492975115776062
1,199,,,0.8258593678474426,0.3957884907722473,,
2,299,,,,,0.8055999875068665,0.42854592204093933
2,299,,,0.8475976586341858,0.3584470748901367,,
3,399,,,,,0.7716666460037231,0.529132604598999
3,399,,,0.8610156178474426,0.328529953956604,,
4,499,,,,,0.7796666622161865,0.5103518962860107
4,499,,,0.87646484375,0.2987658977508545,,
5,599,,,,,0.7426000237464905,0.812980592250824
5,599,,,0.8888866901397705,0.2698797583580017,,
6,699,,,,,0.7613999843597412,0.6448663473129272
6,699,,,0.9040820598602295,0.24007001519203186,,
7,799,,,,,0.772599995136261,0.7660974860191345
7,799,,,0.9482421875,0.13647200167179108,,
8,899,,,,,0.7666000127792358,0.9825074672698975
8,899,,,0.9676367044448853,0.08941946923732758,,
9,999,,,,,0.7730666399002075,1.0940133333206177
9,999,,,0.9766210913658142,0.06466814875602722,,
10,1099,,,,,0.7702666521072388,1.3287074565887451
10,1099,,,0.9837499856948853,0.046613678336143494,,
11,1199,,,,,0.7737333178520203,1.2750478982925415
11,1199,,,0.9893945455551147,0.031244412064552307,,
12,1299,,,,,0.7706666588783264,1.3524733781814575
12,1299,,,0.9915429949760437,0.026466768234968185,,
13,1399,,,,,0.7703333497047424,1.3735167980194092
13,1399,,,0.9917968511581421,0.02501637488603592,,
14,1499,,,,,0.7699999809265137,1.4220002889633179
14,1499,,,0.9925781488418579,0.02311333268880844,,
15,1599,,,,,0.769266664981842,1.4301235675811768
15,1599,,,0.9926562309265137,0.022178184241056442,,
16,1699,,,,,0.7698666453361511,1.418618083000183
16,1699,,,0.9931250214576721,0.02143741212785244,,
17,1799,,,,,0.7703333497047424,1.418944001197815
17,1799,,,0.9931250214576721,0.02116016298532486,,
18,1899,,,,,0.7700666785240173,1.4278830289840698
18,1899,,,0.993359386920929,0.021263865754008293,,
19,1999,,,,,0.7717999815940857,1.4269596338272095
19,1999,,,0.9929882884025574,0.021097684279084206,,
20,2000,0.74090576171875,0.5608267784118652,,,,
