epoch,step,test_accuracy,test_loss,train_accuracy,train_loss,val_accuracy,val_loss
0,99,,,,,0.8130666613578796,0.3992577791213989
0,99,,,0.827832043170929,0.3812713921070099,,
1,199,,,,,0.7716666460037231,0.5332106351852417
1,199,,,0.8871093988418579,0.27530473470687866,,
2,299,,,,,0.7870000004768372,0.4824347198009491
2,299,,,0.9098047018051147,0.22432272136211395,,
3,399,,,,,0.772599995136261,0.6599701642990112
3,399,,,0.9288085699081421,0.1832028329372406,,
4,499,,,,,0.8018666505813599,0.6289424896240234
4,499,,,0.9457812309265137,0.14303448796272278,,
5,599,,,,,0.8046666383743286,0.7953253388404846
5,599,,,0.9789062738418579,0.06307189166545868,,
6,699,,,,,0.8106666803359985,0.9049808382987976
6,699,,,0.9924023151397705,0.026908613741397858,,
7,799,,,,,0.8097333312034607,1.0916422605514526
7,799,,,0.9961327910423279,0.014605910517275333,,
8,899,,,,,0.8023333549499512,1.2596065998077393
8,899,,,0.9972070455551147,0.009776045568287373,,
9,999,,,,,0.8038666844367981,1.2691929340362549
9,999,,,0.998242199420929,0.0068893032148480415,,
10,1099,,,,,0.8033999800682068,1.3120148181915283
10,1099,,,0.9986718893051147,0.006036852020770311,,
11,1199,,,,,0.8037999868392944,1.3229109048843384
11,1199,,,0.9986523389816284,0.00569791067391634,,
12,1299,,,,,0.8051999807357788,1.3157602548599243
12,1299,,,0.9986913800239563,0.005335243884474039,,
13,1399,,,,,0.8054666519165039,1.3129262924194336
13,1399,,,0.9987499713897705,0.005031368229538202,,
14,1499,,,,,0.8058666586875916,1.3059077262878418
14,1499,,,0.9988476634025574,0.004763196222484112,,
15,1599,,,,,0.8061333298683167,1.305163860321045
15,1599,,,0.9989062547683716,0.004749758634716272,,
16,1699,,,,,0.8042666912078857,1.3592718839645386
16,1699,,,0.998828113079071,0.00473825354129076,,
17,1799,,,,,0.8054666519165039,1.3188447952270508
17,1799,,,0.9987890720367432,0.00468531996011734,,
18,1899,,,,,0.8064666390419006,1.310612678527832
18,1899,,,0.9987109303474426,0.00480502936989069,,
19,1999,,,,,0.8072666525840759,1.3026043176651
19,1999,,,0.9988867044448853,0.00453940499573946,,
20,2000,0.8006591796875,0.4423119127750397,,,,
