epoch,step,test_accuracy,test_loss,train_accuracy,train_loss,val_accuracy,val_loss
0,99,,,,,0.8205333352088928,0.4031654894351959
0,99,,,0.8305859565734863,0.3770624101161957,,
1,199,,,,,0.8026000261306763,0.4600655734539032
1,199,,,0.8873632550239563,0.2726832330226898,,
2,299,,,,,0.8138666749000549,0.42687535285949707
2,299,,,0.9107226729393005,0.22185659408569336,,
3,399,,,,,0.7271999716758728,0.9269249439239502
3,399,,,0.9327734112739563,0.17344018816947937,,
4,499,,,,,0.8004000186920166,0.5981084704399109
4,499,,,0.9456835985183716,0.14134453237056732,,
5,599,,,,,0.8158666491508484,0.7338756918907166
5,599,,,0.9803906083106995,0.05831276252865791,,
6,699,,,,,0.8050666451454163,0.9914291501045227
6,699,,,0.9933007955551147,0.022136526182293892,,
7,799,,,,,0.8180666565895081,1.0296694040298462
7,799,,,0.99658203125,0.011684173718094826,,
8,899,,,,,0.8077999949455261,1.2131104469299316
8,899,,,0.9979882836341858,0.007376017980277538,,
9,999,,,,,0.8085333108901978,1.234555959701538
9,999,,,0.9985937476158142,0.004962809383869171,,
10,1099,,,,,0.8037333488464355,1.3066738843917847
10,1099,,,0.998828113079071,0.004249546676874161,,
11,1199,,,,,0.8068666458129883,1.2952319383621216
11,1199,,,0.9989062547683716,0.0038733910769224167,,
12,1299,,,,,0.8066666722297668,1.306401252746582
12,1299,,,0.9989062547683716,0.0035948895383626223,,
13,1399,,,,,0.8066666722297668,1.3128050565719604
13,1399,,,0.9990038871765137,0.003417770843952894,,
14,1499,,,,,0.8094000220298767,1.2764146327972412
14,1499,,,0.9989843964576721,0.0035818845499306917,,
15,1599,,,,,0.8082666397094727,1.3053499460220337
15,1599,,,0.9990820288658142,0.003441855311393738,,
16,1699,,,,,0.8074666857719421,1.3048686981201172
16,1699,,,0.9990624785423279,0.003215095028281212,,
17,1799,,,,,0.8082666397094727,1.3024053573608398
17,1799,,,0.9990234375,0.0032536385115236044,,
18,1899,,,,,0.8083999752998352,1.308783769607544
18,1899,,,0.9990234375,0.0033546346239745617,,
19,1999,,,,,0.8062666654586792,1.3368568420410156
19,1999,,,0.9991210699081421,0.003185093402862549,,
20,2000,0.795654296875,0.47939616441726685,,,,
