epoch,step,test_accuracy,test_loss,train_accuracy,train_loss,val_accuracy,val_loss
0,49,,,,,0.8176000118255615,0.43098604679107666
0,49,,,0.7998046875,0.4299832880496979,,
1,99,,,,,0.81086665391922,0.42397668957710266
1,99,,,0.873828113079071,0.2965896427631378,,
2,149,,,,,0.8253333568572998,0.45347753167152405
2,149,,,0.9063671827316284,0.22684744000434875,,
3,199,,,,,0.7552666664123535,0.7546898722648621
3,199,,,0.9307812452316284,0.1749606728553772,,
4,249,,,,,0.7996000051498413,0.6140589714050293
4,249,,,0.9492968916893005,0.13291122019290924,,
5,299,,,,,0.7997999787330627,0.7389311790466309
5,299,,,0.9606640338897705,0.1051625981926918,,
6,349,,,,,0.7957333326339722,0.8359969854354858
6,349,,,0.9873437285423279,0.038648415356874466,,
7,399,,,,,0.800266683101654,0.9862167835235596
7,399,,,0.996874988079071,0.013450571335852146,,
8,449,,,,,0.7957333326339722,1.1091110706329346
8,449,,,0.998242199420929,0.007556097581982613,,
9,499,,,,,0.8014000058174133,1.1719472408294678
9,499,,,0.9986718893051147,0.005768988281488419,,
10,549,,,,,0.7976666688919067,1.215457797050476
10,549,,,0.9988672137260437,0.004765883553773165,,
11,599,,,,,0.7990000247955322,1.20731520652771
11,599,,,0.9989452958106995,0.004520617891103029,,
12,649,,,,,0.7975999712944031,1.2372175455093384
12,649,,,0.9989452958106995,0.0044053285382688046,,
13,699,,,,,0.8023333549499512,1.202771782875061
13,699,,,0.9989062547683716,0.0043112351559102535,,
14,749,,,,,0.7993333339691162,1.223068356513977
14,749,,,0.9988672137260437,0.004277423024177551,,
15,799,,,,,0.7993333339691162,1.221512794494629
15,799,,,0.9989452958106995,0.004092654213309288,,
16,849,,,,,0.7989333271980286,1.2319318056106567
16,849,,,0.9989062547683716,0.004102738108485937,,
17,899,,,,,0.7986666560173035,1.23460054397583
17,899,,,0.9989452958106995,0.004048342350870371,,
18,949,,,,,0.7986000180244446,1.2373343706130981
18,949,,,0.9988672137260437,0.004120551981031895,,
19,999,,,,,0.7969333529472351,1.2453125715255737
19,999,,,0.9990624785423279,0.004054260440170765,,
20,1049,,,,,0.8014000058174133,1.2212498188018799
20,1049,,,0.9990624785423279,0.0038427328690886497,,
21,1099,,,,,0.7993333339691162,1.232574224472046
21,1099,,,0.9989062547683716,0.003948910627514124,,
22,1149,,,,,0.7982666492462158,1.2289373874664307
22,1149,,,0.9989452958106995,0.004329802934080362,,
23,1199,,,,,0.8012666702270508,1.2132487297058105
23,1199,,,0.9990234375,0.0040115611627697945,,
24,1249,,,,,0.7973999977111816,1.2313648462295532
24,1249,,,0.9989062547683716,0.004249063320457935,,
25,1299,,,,,0.7979999780654907,1.240127682685852
25,1299,,,0.9989452958106995,0.004110132809728384,,
26,1349,,,,,0.7973999977111816,1.2342203855514526
26,1349,,,0.9988672137260437,0.004113310482352972,,
27,1399,,,,,0.7996000051498413,1.2257003784179688
27,1399,,,0.9989843964576721,0.0040964288637042046,,
28,1449,,,,,0.7982666492462158,1.242266058921814
28,1449,,,0.9989452958106995,0.00407976470887661,,
29,1499,,,,,0.8010666370391846,1.2237721681594849
29,1499,,,0.9989843964576721,0.004145917482674122,,
30,1549,,,,,0.7987333536148071,1.225202202796936
30,1549,,,0.9989843964576721,0.003985535353422165,,
31,1599,,,,,0.8017333149909973,1.2120065689086914
31,1599,,,0.9989843964576721,0.004075502045452595,,
32,1649,,,,,0.7986666560173035,1.2331939935684204
32,1649,,,0.9989843964576721,0.004104145336896181,,
33,1699,,,,,0.7990666627883911,1.2293035984039307
33,1699,,,0.9990234375,0.00408182805404067,,
34,1749,,,,,0.7958666682243347,1.2431281805038452
34,1749,,,0.9989843964576721,0.004050821531563997,,
35,1799,,,,,0.798466682434082,1.244580626487732
35,1799,,,0.9990624785423279,0.003983314149081707,,
36,1849,,,,,0.7961333394050598,1.2463479042053223
36,1849,,,0.9989062547683716,0.004301590379327536,,
37,1899,,,,,0.7968000173568726,1.2386038303375244
37,1899,,,0.9990234375,0.004071248695254326,,
38,1949,,,,,0.7993999719619751,1.226743459701538
38,1949,,,0.9989843964576721,0.0040975455194711685,,
39,1999,,,,,0.7996666431427002,1.2172008752822876
39,1999,,,0.9990624785423279,0.004037573933601379,,
40,2000,0.792236328125,0.45388269424438477,,,,
