epoch,step,test_accuracy,test_loss,train_accuracy,train_loss,val_accuracy,val_loss
0,99,,,,,0.7883333563804626,0.449286550283432
0,99,,,0.7837695479393005,0.47365570068359375,,
1,199,,,,,0.7822666764259338,0.4739381968975067
1,199,,,0.8195117115974426,0.40800464153289795,,
2,299,,,,,0.8140666484832764,0.44003280997276306
2,299,,,0.841015636920929,0.36789244413375854,,
3,399,,,,,0.7942666411399841,0.47037994861602783
3,399,,,0.8575586080551147,0.3400384485721588,,
4,499,,,,,0.7583333253860474,0.5365405678749084
4,499,,,0.8743554949760437,0.3049044907093048,,
5,599,,,,,0.7617999911308289,0.5805861353874207
5,599,,,0.8856445550918579,0.2790144681930542,,
6,699,,,,,0.7850000262260437,0.5411940217018127
6,699,,,0.8995312452316284,0.24898052215576172,,
7,799,,,,,0.7853999733924866,0.6846112012863159
7,799,,,0.9425195455551147,0.151717871427536,,
8,899,,,,,0.7706000208854675,0.9464614391326904
8,899,,,0.9619726538658142,0.10226080566644669,,
9,999,,,,,0.7716000080108643,1.0771032571792603
9,999,,,0.9734765887260437,0.07367531210184097,,
10,1099,,,,,0.7748000025749207,1.1705964803695679
10,1099,,,0.9828125238418579,0.05113304778933525,,
11,1199,,,,,0.7750666737556458,1.2560981512069702
11,1199,,,0.989941418170929,0.0322650708258152,,
12,1299,,,,,0.775600016117096,1.2877455949783325
12,1299,,,0.9920898675918579,0.026808876544237137,,
13,1399,,,,,0.7751333117485046,1.3379801511764526
13,1399,,,0.9924609661102295,0.024569954723119736,,
14,1499,,,,,0.7746000289916992,1.3701825141906738
14,1499,,,0.9935547113418579,0.021968312561511993,,
15,1599,,,,,0.7728000283241272,1.4015012979507446
15,1599,,,0.9941210746765137,0.020066985860466957,,
16,1699,,,,,0.774399995803833,1.3888393640518188
16,1699,,,0.993847668170929,0.02032824605703354,,
17,1799,,,,,0.7708666920661926,1.4208061695098877
17,1799,,,0.9936913847923279,0.020833980292081833,,
18,1899,,,,,0.7731333374977112,1.4283400774002075
18,1899,,,0.9938671588897705,0.02059369534254074,,
19,1999,,,,,0.7727333307266235,1.4102362394332886
19,1999,,,0.9942773580551147,0.019620520994067192,,
20,2000,0.787017822265625,0.5000934600830078,,,,
